(2403, 9, 'Алгебра', 21, datetime.date(2019, 10, 10), 'Стр. 76, №74')
(2404, 37, 'Химия', 21, datetime.date(2020, 5, 25), 'Стр. 12, №44')
(2405, 13, 'Физика', 21, datetime.date(2019, 12, 26), 'Стр. 141, №83')
(2406, 35, 'ОБЖ', 21, datetime.date(2020, 11, 20), 'Стр. 132, №70')
(2407, 36, 'Русский язык', 21, datetime.date(2019, 3, 25), 'Стр. 41, №3')
(2408, 28, 'Труд', 21, datetime.date(2020, 12, 15), 'Стр. 10, №81')
(2409, 16, 'Русский язык', 21, datetime.date(2019, 8, 8), 'Стр. 30, №34')
(2410, 8, 'Физкультура', 21, datetime.date(2020, 8, 1), 'Стр. 106, №8')
(2411, 5, 'Физика', 21, datetime.date(2020, 11, 14), 'Стр. 99, №41')
(2412, 43, 'Химия', 21, datetime.date(2020, 9, 23), 'Стр. 132, №16')
(2413, 8, 'Химия', 21, datetime.date(2019, 5, 11), 'Стр. 96, №62')
(2414, 33, 'Физика', 21, datetime.date(2019, 7, 15), 'Стр. 119, №75')
(2415, 20, 'Труд', 21, datetime.date(2019, 10, 11), 'Стр. 79, №88')
(2416, 5, 'Физкультура', 21, datetime.date(2020, 5, 24), 'Стр. 18, №61')
(2417, 40, 'Физика', 21, datetime.date(2020, 2, 2), 'Стр. 79, №51')
(2418, 44, 'Русский язык', 21, datetime.date(2019, 10, 9), 'Стр. 82, №60')
(2419, 47, 'ОБЖ', 21, datetime.date(2020, 6, 16), 'Стр. 83, №5')
(2420, 30, 'Физика', 21, datetime.date(2019, 12, 24), 'Стр. 111, №7')
(2421, 13, 'Химия', 21, datetime.date(2019, 8, 12), 'Стр. 36, №13')
(2422, 35, 'Геометрия', 21, datetime.date(2020, 9, 10), 'Стр. 136, №64')
(2424, 10, 'Физика', 21, datetime.date(2019, 8, 13), 'Стр. 94, №37')
(2425, 43, 'Труд', 21, datetime.date(2019, 1, 14), 'Стр. 147, №79')
(2426, 4, 'Алгебра', 21, datetime.date(2019, 12, 6), 'Стр. 73, №9')
(2427, 4, 'Геометрия', 21, datetime.date(2020, 1, 4), 'Стр. 79, №73')
(2428, 35, 'Алгебра', 21, datetime.date(2020, 11, 17), 'Стр. 106, №84')
(2429, 7, 'Физика', 21, datetime.date(2020, 2, 26), 'Стр. 101, №9')
(2430, 3, 'Физкультура', 21, datetime.date(2019, 8, 12), 'Стр. 7, №77')
(2431, 32, 'Русский язык', 21, datetime.date(2020, 7, 8), 'Стр. 3, №52')
(2432, 44, 'Физика', 21, datetime.date(2019, 2, 7), 'Стр. 128, №23')
(2433, 37, 'Труд', 21, datetime.date(2019, 5, 12), 'Стр. 121, №79')
(2434, 30, 'Литература', 21, datetime.date(2019, 6, 4), 'Стр. 97, №4')
(2435, 12, 'Химия', 21, datetime.date(2020, 2, 13), 'Стр. 149, №67')
(2436, 23, 'Химия', 21, datetime.date(2020, 8, 27), 'Стр. 31, №20')
(2437, 35, 'Труд', 21, datetime.date(2019, 6, 11), 'Стр. 24, №61')
(2438, 24, 'Физика', 21, datetime.date(2020, 8, 28), 'Стр. 22, №83')
(2439, 8, 'Алгебра', 21, datetime.date(2020, 11, 17), 'Стр. 59, №52')
(2440, 13, 'Физкультура', 21, datetime.date(2020, 9, 10), 'Стр. 141, №9')
(2441, 30, 'Труд', 21, datetime.date(2020, 4, 25), 'Стр. 34, №23')
(2442, 26, 'Алгебра', 21, datetime.date(2019, 6, 15), 'Стр. 143, №56')
(2443, 31, 'Алгебра', 21, datetime.date(2019, 6, 8), 'Стр. 6, №47')
(2444, 21, 'Алгебра', 21, datetime.date(2020, 5, 14), 'Стр. 35, №56')
(2445, 41, 'Химия', 21, datetime.date(2019, 10, 3), 'Стр. 78, №29')
(2446, 23, 'Литература', 21, datetime.date(2019, 9, 20), 'Стр. 68, №64')
(2447, 41, 'Русский язык', 21, datetime.date(2020, 10, 3), 'Стр. 5, №27')
(2448, 34, 'Труд', 21, datetime.date(2020, 11, 9), 'Стр. 140, №10')
(2449, 15, 'Алгебра', 21, datetime.date(2019, 7, 4), 'Стр. 74, №56')
(2450, 13, 'Алгебра', 21, datetime.date(2020, 4, 18), 'Стр. 143, №26')
(2451, 10, 'Труд', 21, datetime.date(2019, 6, 3), 'Стр. 132, №67')
(2452, 30, 'Литература', 21, datetime.date(2019, 1, 9), 'Стр. 70, №17')
(2453, 40, 'ОБЖ', 21, datetime.date(2020, 7, 27), 'Стр. 39, №34')
(2454, 33, 'Геометрия', 21, datetime.date(2020, 11, 5), 'Стр. 115, №76')
(2455, 43, 'Химия', 21, datetime.date(2020, 3, 13), 'Стр. 111, №76')
(2456, 9, 'Геометрия', 21, datetime.date(2019, 9, 1), 'Стр. 18, №29')
(2457, 47, 'ОБЖ', 21, datetime.date(2020, 2, 26), 'Стр. 122, №38')
(2458, 22, 'Алгебра', 21, datetime.date(2019, 10, 24), 'Стр. 114, №60')
(2459, 18, 'Русский язык', 21, datetime.date(2019, 7, 2), 'Стр. 82, №25')
(2460, 7, 'Физика', 21, datetime.date(2020, 9, 12), 'Стр. 87, №7')
(2461, 22, 'Русский язык', 21, datetime.date(2019, 1, 18), 'Стр. 122, №24')
(2462, 1, 'Русский язык', 21, datetime.date(2019, 1, 21), 'Стр. 76, №17')
(2463, 12, 'Литература', 21, datetime.date(2020, 11, 27), 'Стр. 26, №30')
(2464, 35, 'Физика', 21, datetime.date(2020, 2, 3), 'Стр. 4, №26')
(2465, 5, 'Русский язык', 21, datetime.date(2019, 7, 8), 'Стр. 114, №80')
(2466, 15, 'Геометрия', 21, datetime.date(2019, 11, 13), 'Стр. 129, №89')
(2467, 5, 'Русский язык', 21, datetime.date(2020, 2, 5), 'Стр. 109, №54')
(2468, 39, 'Химия', 21, datetime.date(2019, 2, 15), 'Стр. 121, №41')
(2469, 17, 'Физкультура', 21, datetime.date(2020, 4, 1), 'Стр. 122, №57')
(2470, 36, 'ОБЖ', 21, datetime.date(2020, 5, 1), 'Стр. 28, №13')
(2471, 42, 'Труд', 21, datetime.date(2020, 8, 10), 'Стр. 82, №18')
(2472, 7, 'Литература', 21, datetime.date(2020, 7, 25), 'Стр. 103, №35')
(2473, 1, 'ОБЖ', 21, datetime.date(2020, 8, 17), 'Стр. 55, №26')
(2474, 31, 'Химия', 21, datetime.date(2020, 9, 15), 'Стр. 11, №76')
(2475, 44, 'Труд', 21, datetime.date(2020, 1, 23), 'Стр. 103, №70')
(2476, 40, 'Русский язык', 21, datetime.date(2020, 5, 7), 'Стр. 11, №8')
(2477, 33, 'ОБЖ', 21, datetime.date(2019, 8, 24), 'Стр. 147, №62')
(2478, 1, 'Геометрия', 21, datetime.date(2019, 2, 27), 'Стр. 58, №25')
(2479, 35, 'Литература', 21, datetime.date(2019, 9, 8), 'Стр. 144, №48')
(2480, 20, 'Физика', 21, datetime.date(2019, 3, 7), 'Стр. 103, №71')
(2481, 29, 'Физкультура', 21, datetime.date(2020, 6, 24), 'Стр. 15, №51')
(2482, 11, 'Русский язык', 21, datetime.date(2020, 7, 6), 'Стр. 15, №49')
(2483, 32, 'Алгебра', 21, datetime.date(2020, 10, 12), 'Стр. 22, №75')
(2484, 16, 'Физкультура', 21, datetime.date(2019, 7, 17), 'Стр. 16, №35')
(2485, 10, 'Геометрия', 21, datetime.date(2020, 9, 25), 'Стр. 146, №44')
(2486, 38, 'Геометрия', 21, datetime.date(2020, 9, 17), 'Стр. 92, №56')
(2487, 26, 'Геометрия', 21, datetime.date(2019, 10, 26), 'Стр. 96, №14')
(2488, 21, 'Физика', 21, datetime.date(2019, 2, 18), 'Стр. 142, №60')
(2489, 41, 'Физика', 21, datetime.date(2019, 6, 19), 'Стр. 23, №46')
(2490, 42, 'Геометрия', 21, datetime.date(2019, 12, 25), 'Стр. 65, №45')
(2491, 2, 'Химия', 21, datetime.date(2019, 1, 15), 'Стр. 29, №65')
(2492, 35, 'Физика', 21, datetime.date(2020, 5, 28), 'Стр. 81, №19')
(2493, 15, 'Геометрия', 21, datetime.date(2020, 6, 23), 'Стр. 28, №49')
(2494, 26, 'Алгебра', 21, datetime.date(2020, 7, 23), 'Стр. 51, №64')
(2495, 38, 'Алгебра', 21, datetime.date(2020, 10, 13), 'Стр. 57, №17')
(2496, 13, 'Алгебра', 21, datetime.date(2019, 2, 20), 'Стр. 3, №56')
(2497, 35, 'Геометрия', 21, datetime.date(2020, 10, 24), 'Стр. 69, №7')
(2498, 36, 'Геометрия', 21, datetime.date(2020, 4, 9), 'Стр. 102, №59')
(2499, 26, 'Химия', 21, datetime.date(2019, 3, 2), 'Стр. 44, №30')
(2500, 43, 'Физкультура', 21, datetime.date(2019, 5, 8), 'Стр. 131, №7')
(2501, 43, 'Химия', 21, datetime.date(2019, 5, 8), 'Стр. 115, №14')
(2502, 18, 'Алгебра', 21, datetime.date(2020, 1, 11), 'Стр. 150, №11')
(2503, 24, 'Литература', 21, datetime.date(2020, 5, 23), 'Стр. 17, №26')
(2504, 19, 'Русский язык', 21, datetime.date(2019, 8, 7), 'Стр. 6, №4')
(2505, 45, 'Химия', 21, datetime.date(2019, 4, 9), 'Стр. 34, №41')
(2506, 28, 'Физкультура', 21, datetime.date(2020, 12, 21), 'Стр. 130, №79')
(2507, 33, 'Физика', 21, datetime.date(2019, 5, 15), 'Стр. 121, №8')
(2508, 16, 'ОБЖ', 21, datetime.date(2019, 8, 16), 'Стр. 62, №47')
(2509, 26, 'ОБЖ', 21, datetime.date(2020, 1, 25), 'Стр. 34, №28')
(2510, 6, 'Химия', 21, datetime.date(2019, 6, 22), 'Стр. 141, №77')
(2511, 26, 'Алгебра', 21, datetime.date(2019, 6, 22), 'Стр. 103, №70')
(2512, 33, 'Химия', 21, datetime.date(2020, 3, 24), 'Стр. 118, №67')
(2513, 45, 'Алгебра', 21, datetime.date(2019, 5, 12), 'Стр. 101, №4')
(2514, 22, 'Физкультура', 21, datetime.date(2019, 11, 21), 'Стр. 117, №10')
(2515, 10, 'Алгебра', 21, datetime.date(2019, 4, 24), 'Стр. 138, №62')
(2516, 21, 'Труд', 21, datetime.date(2019, 3, 6), 'Стр. 70, №1')
(2517, 29, 'Физкультура', 21, datetime.date(2019, 4, 11), 'Стр. 85, №61')
(2518, 26, 'ОБЖ', 21, datetime.date(2019, 7, 4), 'Стр. 114, №43')
(2519, 29, 'Физкультура', 21, datetime.date(2020, 1, 11), 'Стр. 54, №18')
(2520, 17, 'Русский язык', 21, datetime.date(2020, 1, 9), 'Стр. 21, №27')
(2521, 24, 'Алгебра', 22, datetime.date(2020, 1, 22), 'Стр. 126, №63')
(2522, 26, 'Алгебра', 22, datetime.date(2020, 6, 16), 'Стр. 136, №23')
(2523, 34, 'Алгебра', 22, datetime.date(2020, 7, 15), 'Стр. 125, №56')
(2524, 10, 'Физкультура', 22, datetime.date(2020, 5, 26), 'Стр. 20, №49')
(2525, 39, 'Литература', 22, datetime.date(2019, 11, 19), 'Стр. 8, №58')
(2526, 43, 'Алгебра', 22, datetime.date(2020, 4, 14), 'Стр. 137, №37')
(2527, 14, 'Труд', 22, datetime.date(2019, 10, 4), 'Стр. 136, №5')
(2528, 33, 'Алгебра', 22, datetime.date(2019, 2, 12), 'Стр. 127, №15')
(2529, 23, 'Алгебра', 22, datetime.date(2020, 2, 6), 'Стр. 13, №59')
(2530, 4, 'Физкультура', 22, datetime.date(2019, 11, 4), 'Стр. 45, №29')
(2531, 24, 'Физика', 22, datetime.date(2019, 11, 11), 'Стр. 92, №9')
(2532, 1, 'Русский язык', 22, datetime.date(2019, 3, 17), 'Стр. 25, №19')
(2533, 31, 'ОБЖ', 22, datetime.date(2020, 7, 25), 'Стр. 88, №61')
(2534, 2, 'Физкультура', 22, datetime.date(2019, 4, 21), 'Стр. 103, №26')
(2535, 27, 'Физкультура', 22, datetime.date(2020, 9, 5), 'Стр. 88, №23')
(2536, 40, 'Физика', 22, datetime.date(2019, 6, 8), 'Стр. 115, №55')
(2537, 43, 'Физика', 22, datetime.date(2019, 2, 5), 'Стр. 56, №63')
(2538, 30, 'ОБЖ', 22, datetime.date(2019, 9, 10), 'Стр. 95, №5')
(2539, 33, 'Физкультура', 22, datetime.date(2020, 9, 16), 'Стр. 25, №59')
(2540, 10, 'Физика', 22, datetime.date(2019, 12, 6), 'Стр. 46, №40')
(2541, 34, 'Физика', 22, datetime.date(2020, 9, 8), 'Стр. 99, №33')
(2542, 5, 'Физкультура', 22, datetime.date(2020, 8, 7), 'Стр. 80, №10')
(2543, 15, 'Физкультура', 22, datetime.date(2020, 5, 5), 'Стр. 104, №40')
(2544, 6, 'Литература', 22, datetime.date(2019, 10, 25), 'Стр. 72, №45')
(2545, 9, 'Физкультура', 22, datetime.date(2019, 10, 9), 'Стр. 129, №43')
(2546, 37, 'Литература', 22, datetime.date(2020, 1, 14), 'Стр. 25, №26')
(2547, 14, 'Литература', 22, datetime.date(2020, 3, 26), 'Стр. 82, №53')
(2548, 32, 'Химия', 22, datetime.date(2019, 9, 15), 'Стр. 119, №44')
(2549, 4, 'Химия', 22, datetime.date(2020, 10, 5), 'Стр. 100, №66')
(2550, 5, 'Физкультура', 22, datetime.date(2020, 12, 24), 'Стр. 103, №75')
(2551, 15, 'ОБЖ', 22, datetime.date(2019, 7, 14), 'Стр. 8, №76')
(2552, 33, 'ОБЖ', 22, datetime.date(2020, 7, 13), 'Стр. 37, №6')
(2553, 7, 'Физкультура', 22, datetime.date(2020, 7, 19), 'Стр. 37, №64')
(2554, 39, 'Химия', 22, datetime.date(2019, 12, 2), 'Стр. 37, №32')
(2555, 20, 'Труд', 22, datetime.date(2019, 7, 5), 'Стр. 73, №68')
(2556, 22, 'Литература', 22, datetime.date(2020, 2, 15), 'Стр. 115, №55')
(2557, 11, 'Физика', 22, datetime.date(2020, 12, 18), 'Стр. 20, №58')
(2558, 12, 'Физкультура', 22, datetime.date(2020, 10, 24), 'Стр. 74, №41')
(2559, 3, 'Русский язык', 22, datetime.date(2019, 7, 26), 'Стр. 48, №19')
(2560, 33, 'Русский язык', 22, datetime.date(2020, 4, 10), 'Стр. 130, №75')
(2561, 21, 'Химия', 22, datetime.date(2020, 5, 7), 'Стр. 62, №83')
(2562, 37, 'Литература', 22, datetime.date(2020, 9, 25), 'Стр. 5, №24')
(2563, 7, 'Химия', 22, datetime.date(2019, 11, 28), 'Стр. 82, №59')
(2564, 9, 'Физика', 22, datetime.date(2020, 3, 28), 'Стр. 37, №44')
(2565, 2, 'Химия', 22, datetime.date(2019, 6, 22), 'Стр. 11, №56')
(2566, 15, 'Литература', 22, datetime.date(2020, 10, 10), 'Стр. 45, №86')
(2567, 1, 'Литература', 22, datetime.date(2020, 1, 26), 'Стр. 34, №73')
(2568, 20, 'Литература', 22, datetime.date(2020, 7, 27), 'Стр. 82, №36')
(2569, 12, 'Химия', 22, datetime.date(2019, 1, 16), 'Стр. 77, №86')
(2570, 4, 'ОБЖ', 22, datetime.date(2019, 9, 20), 'Стр. 45, №73')
(2571, 24, 'Алгебра', 22, datetime.date(2019, 9, 11), 'Стр. 98, №79')
(2572, 32, 'Литература', 22, datetime.date(2019, 5, 3), 'Стр. 61, №70')
(2573, 46, 'Алгебра', 22, datetime.date(2019, 8, 9), 'Стр. 125, №33')
(2574, 4, 'Физика', 22, datetime.date(2019, 11, 7), 'Стр. 11, №49')
(2575, 23, 'Алгебра', 22, datetime.date(2020, 8, 22), 'Стр. 65, №86')
(2576, 3, 'Литература', 22, datetime.date(2019, 9, 26), 'Стр. 136, №62')
(2577, 1, 'Физика', 22, datetime.date(2020, 9, 24), 'Стр. 57, №23')
(2578, 9, 'Алгебра', 22, datetime.date(2019, 7, 1), 'Стр. 127, №17')
(2579, 37, 'Труд', 22, datetime.date(2019, 11, 15), 'Стр. 52, №42')
(2580, 32, 'Физика', 22, datetime.date(2019, 1, 10), 'Стр. 68, №63')
(2581, 14, 'Литература', 22, datetime.date(2020, 6, 15), 'Стр. 12, №65')
(2582, 13, 'Литература', 22, datetime.date(2019, 3, 9), 'Стр. 25, №15')
(2583, 22, 'Физика', 22, datetime.date(2020, 10, 8), 'Стр. 141, №20')
(2584, 42, 'Химия', 22, datetime.date(2020, 5, 22), 'Стр. 75, №87')
(2585, 30, 'Химия', 22, datetime.date(2020, 6, 8), 'Стр. 144, №17')
(2586, 11, 'Геометрия', 22, datetime.date(2019, 8, 28), 'Стр. 76, №20')
(2587, 4, 'Физкультура', 22, datetime.date(2019, 4, 8), 'Стр. 77, №90')
(2588, 9, 'Алгебра', 22, datetime.date(2019, 9, 9), 'Стр. 118, №76')
(2589, 14, 'Физика', 22, datetime.date(2019, 10, 9), 'Стр. 102, №52')
(2590, 27, 'ОБЖ', 22, datetime.date(2020, 3, 21), 'Стр. 130, №88')
(2591, 31, 'Химия', 22, datetime.date(2019, 9, 13), 'Стр. 69, №12')
(2592, 6, 'Химия', 22, datetime.date(2019, 3, 11), 'Стр. 104, №52')
(2593, 9, 'Химия', 22, datetime.date(2019, 12, 14), 'Стр. 87, №45')
(2594, 23, 'Геометрия', 22, datetime.date(2020, 2, 28), 'Стр. 110, №13')
(2595, 25, 'Русский язык', 22, datetime.date(2019, 2, 12), 'Стр. 65, №44')
(2596, 47, 'Геометрия', 22, datetime.date(2020, 4, 21), 'Стр. 104, №86')
(2597, 16, 'Русский язык', 22, datetime.date(2020, 3, 22), 'Стр. 35, №21')
(2598, 31, 'Физкультура', 22, datetime.date(2020, 10, 21), 'Стр. 14, №21')
(2599, 38, 'Химия', 22, datetime.date(2019, 5, 13), 'Стр. 87, №35')
(2600, 25, 'Алгебра', 22, datetime.date(2019, 5, 15), 'Стр. 93, №51')
(2601, 34, 'Алгебра', 22, datetime.date(2020, 8, 1), 'Стр. 112, №8')
(2602, 46, 'Литература', 22, datetime.date(2020, 2, 27), 'Стр. 63, №77')
(2603, 27, 'Литература', 22, datetime.date(2019, 10, 19), 'Стр. 59, №31')
(2604, 27, 'Алгебра', 22, datetime.date(2019, 9, 4), 'Стр. 34, №52')
(2605, 14, 'Физкультура', 22, datetime.date(2019, 12, 15), 'Стр. 105, №84')
(2606, 25, 'Труд', 22, datetime.date(2020, 12, 9), 'Стр. 125, №10')
(2607, 40, 'Физкультура', 22, datetime.date(2019, 7, 18), 'Стр. 65, №66')
(2608, 12, 'Геометрия', 22, datetime.date(2020, 3, 7), 'Стр. 1, №53')
(2609, 13, 'Русский язык', 22, datetime.date(2020, 9, 1), 'Стр. 41, №38')
(2610, 3, 'Геометрия', 22, datetime.date(2020, 9, 1), 'Стр. 63, №29')
(2611, 32, 'Геометрия', 22, datetime.date(2020, 11, 16), 'Стр. 72, №46')
(2612, 44, 'Литература', 22, datetime.date(2019, 1, 12), 'Стр. 51, №74')
(2613, 25, 'ОБЖ', 22, datetime.date(2019, 9, 11), 'Стр. 141, №41')
(2614, 8, 'Русский язык', 22, datetime.date(2019, 9, 8), 'Стр. 123, №56')
(2615, 6, 'Труд', 22, datetime.date(2019, 5, 3), 'Стр. 25, №44')
(2616, 13, 'Труд', 22, datetime.date(2019, 12, 22), 'Стр. 143, №78')
(2617, 5, 'Физкультура', 22, datetime.date(2019, 9, 6), 'Стр. 136, №54')
(2618, 11, 'ОБЖ', 22, datetime.date(2019, 9, 9), 'Стр. 117, №84')
(2619, 27, 'Труд', 22, datetime.date(2019, 11, 7), 'Стр. 144, №27')
(2620, 32, 'Химия', 22, datetime.date(2019, 5, 2), 'Стр. 45, №2')
(2621, 5, 'Русский язык', 22, datetime.date(2020, 8, 19), 'Стр. 122, №46')
(2622, 20, 'Геометрия', 22, datetime.date(2020, 4, 23), 'Стр. 142, №33')
(2623, 25, 'Литература', 22, datetime.date(2019, 8, 7), 'Стр. 135, №90')
(2624, 6, 'Химия', 22, datetime.date(2020, 10, 25), 'Стр. 147, №24')
(2625, 33, 'Труд', 22, datetime.date(2020, 7, 11), 'Стр. 98, №4')
(2626, 10, 'Геометрия', 22, datetime.date(2020, 8, 19), 'Стр. 104, №17')
(2627, 24, 'Русский язык', 22, datetime.date(2019, 2, 14), 'Стр. 111, №44')
(2628, 21, 'Алгебра', 22, datetime.date(2020, 7, 26), 'Стр. 102, №27')
(2629, 24, 'Физика', 22, datetime.date(2019, 12, 19), 'Стр. 113, №14')
(2630, 30, 'Русский язык', 22, datetime.date(2020, 12, 7), 'Стр. 93, №29')
(2631, 45, 'Литература', 22, datetime.date(2019, 6, 7), 'Стр. 13, №40')
(2632, 37, 'Алгебра', 22, datetime.date(2019, 8, 8), 'Стр. 71, №12')
(2633, 1, 'Русский язык', 22, datetime.date(2019, 2, 7), 'Стр. 53, №69')
(2634, 38, 'Физкультура', 22, datetime.date(2020, 1, 12), 'Стр. 54, №16')
(2635, 10, 'Физкультура', 22, datetime.date(2019, 8, 17), 'Стр. 125, №69')
(2636, 47, 'Физкультура', 22, datetime.date(2019, 8, 3), 'Стр. 43, №79')
(2637, 35, 'ОБЖ', 22, datetime.date(2019, 5, 19), 'Стр. 150, №80')
(2638, 17, 'Химия', 22, datetime.date(2019, 7, 21), 'Стр. 76, №18')
(2639, 28, 'Химия', 22, datetime.date(2019, 4, 27), 'Стр. 86, №73')
(2640, 23, 'Труд', 22, datetime.date(2019, 12, 26), 'Стр. 104, №8')
(2641, 41, 'Литература', 23, datetime.date(2019, 7, 19), 'Стр. 54, №19')
(2642, 1, 'Алгебра', 23, datetime.date(2020, 7, 17), 'Стр. 51, №55')
(2643, 7, 'Химия', 23, datetime.date(2020, 4, 20), 'Стр. 150, №3')
(2644, 10, 'Физика', 23, datetime.date(2020, 3, 21), 'Стр. 67, №82')
(2645, 31, 'Русский язык', 23, datetime.date(2020, 3, 24), 'Стр. 100, №6')
(2646, 33, 'Физика', 23, datetime.date(2020, 9, 15), 'Стр. 74, №26')
(2647, 28, 'Русский язык', 23, datetime.date(2020, 1, 13), 'Стр. 131, №52')
(2648, 12, 'Геометрия', 23, datetime.date(2019, 12, 5), 'Стр. 75, №61')
(2649, 30, 'Алгебра', 23, datetime.date(2020, 7, 3), 'Стр. 80, №89')
(2650, 36, 'Физкультура', 23, datetime.date(2020, 2, 4), 'Стр. 96, №10')
(2651, 21, 'Химия', 23, datetime.date(2020, 12, 20), 'Стр. 147, №82')
(2652, 39, 'Труд', 23, datetime.date(2020, 4, 12), 'Стр. 122, №77')
(2653, 8, 'Физика', 23, datetime.date(2019, 5, 11), 'Стр. 89, №29')
(2654, 37, 'Физика', 23, datetime.date(2020, 5, 15), 'Стр. 43, №39')
(2655, 18, 'Физкультура', 23, datetime.date(2020, 5, 13), 'Стр. 20, №82')
(2656, 39, 'Алгебра', 23, datetime.date(2019, 9, 8), 'Стр. 26, №50')
(2657, 5, 'Алгебра', 23, datetime.date(2020, 5, 5), 'Стр. 77, №75')
(2658, 12, 'Геометрия', 23, datetime.date(2019, 11, 25), 'Стр. 85, №4')
(2659, 7, 'Русский язык', 23, datetime.date(2020, 3, 6), 'Стр. 80, №77')
(2660, 40, 'Труд', 23, datetime.date(2020, 5, 4), 'Стр. 133, №86')
(2661, 17, 'ОБЖ', 23, datetime.date(2020, 1, 3), 'Стр. 119, №20')
(2662, 10, 'Литература', 23, datetime.date(2020, 10, 25), 'Стр. 53, №56')
(2663, 24, 'Труд', 23, datetime.date(2020, 11, 5), 'Стр. 144, №71')
(2664, 31, 'Русский язык', 23, datetime.date(2019, 11, 12), 'Стр. 91, №34')
(2665, 10, 'Литература', 23, datetime.date(2019, 4, 28), 'Стр. 131, №44')
(2666, 13, 'Химия', 23, datetime.date(2020, 1, 7), 'Стр. 119, №41')
(2667, 44, 'Алгебра', 23, datetime.date(2020, 9, 23), 'Стр. 1, №37')
(2668, 24, 'Русский язык', 23, datetime.date(2020, 4, 17), 'Стр. 26, №33')
(2669, 28, 'Физкультура', 23, datetime.date(2020, 11, 10), 'Стр. 47, №67')
(2670, 15, 'Русский язык', 23, datetime.date(2019, 5, 8), 'Стр. 4, №8')
(2671, 23, 'Геометрия', 23, datetime.date(2020, 3, 28), 'Стр. 131, №7')
(2672, 13, 'Труд', 23, datetime.date(2019, 8, 10), 'Стр. 78, №39')
(2673, 9, 'Алгебра', 23, datetime.date(2019, 3, 23), 'Стр. 64, №79')
(2674, 40, 'Физика', 23, datetime.date(2020, 5, 7), 'Стр. 19, №18')
(2675, 20, 'Литература', 23, datetime.date(2019, 1, 4), 'Стр. 54, №37')
(2676, 38, 'ОБЖ', 23, datetime.date(2020, 5, 12), 'Стр. 83, №59')
(2677, 19, 'Физика', 23, datetime.date(2019, 4, 9), 'Стр. 122, №66')
(2678, 20, 'Литература', 23, datetime.date(2019, 5, 13), 'Стр. 74, №32')
(2679, 10, 'Физика', 23, datetime.date(2019, 6, 27), 'Стр. 70, №43')
(2680, 11, 'Литература', 23, datetime.date(2020, 11, 15), 'Стр. 24, №89')
(2681, 11, 'Физика', 23, datetime.date(2020, 6, 7), 'Стр. 75, №37')
(2682, 45, 'ОБЖ', 23, datetime.date(2019, 11, 28), 'Стр. 91, №88')
(2683, 6, 'Литература', 23, datetime.date(2019, 11, 13), 'Стр. 84, №9')
(2684, 41, 'Труд', 23, datetime.date(2020, 9, 18), 'Стр. 3, №68')
(2685, 5, 'Геометрия', 23, datetime.date(2020, 10, 6), 'Стр. 75, №4')
(2686, 33, 'Труд', 23, datetime.date(2019, 11, 7), 'Стр. 47, №69')
(2687, 42, 'Литература', 23, datetime.date(2019, 12, 24), 'Стр. 126, №19')
(2688, 18, 'Труд', 23, datetime.date(2020, 10, 18), 'Стр. 11, №4')
(2689, 15, 'Химия', 23, datetime.date(2019, 7, 21), 'Стр. 29, №18')
(2690, 13, 'Труд', 23, datetime.date(2019, 11, 17), 'Стр. 73, №87')
(2691, 35, 'Русский язык', 23, datetime.date(2020, 9, 21), 'Стр. 52, №5')
(2692, 15, 'Физика', 23, datetime.date(2020, 11, 2), 'Стр. 8, №58')
(2693, 40, 'Алгебра', 23, datetime.date(2019, 4, 13), 'Стр. 19, №3')
(2694, 19, 'ОБЖ', 23, datetime.date(2020, 8, 16), 'Стр. 80, №71')
(2695, 22, 'Труд', 23, datetime.date(2020, 10, 17), 'Стр. 22, №65')
(2696, 30, 'Физика', 23, datetime.date(2019, 1, 24), 'Стр. 56, №54')
(2697, 35, 'Физика', 23, datetime.date(2020, 7, 10), 'Стр. 119, №13')
(2698, 9, 'Алгебра', 23, datetime.date(2019, 9, 10), 'Стр. 85, №15')
(2699, 12, 'Физкультура', 23, datetime.date(2019, 8, 10), 'Стр. 80, №32')
(2700, 35, 'Труд', 23, datetime.date(2019, 8, 25), 'Стр. 40, №5')
(2701, 17, 'Химия', 23, datetime.date(2019, 7, 25), 'Стр. 20, №24')
(2702, 34, 'Физика', 23, datetime.date(2019, 8, 23), 'Стр. 150, №30')
(2703, 29, 'Геометрия', 23, datetime.date(2020, 11, 23), 'Стр. 80, №30')
(2704, 9, 'Русский язык', 23, datetime.date(2019, 3, 14), 'Стр. 23, №84')
(2705, 29, 'Труд', 23, datetime.date(2020, 2, 3), 'Стр. 31, №6')
(2706, 15, 'Физкультура', 23, datetime.date(2019, 8, 24), 'Стр. 21, №26')
(2707, 9, 'Геометрия', 23, datetime.date(2020, 4, 3), 'Стр. 34, №61')
(2708, 15, 'Физкультура', 23, datetime.date(2020, 9, 13), 'Стр. 131, №73')
(2709, 47, 'Алгебра', 23, datetime.date(2019, 7, 3), 'Стр. 94, №20')
(2710, 8, 'ОБЖ', 23, datetime.date(2019, 5, 9), 'Стр. 51, №46')
(2711, 30, 'Труд', 23, datetime.date(2020, 9, 27), 'Стр. 64, №21')
(2712, 18, 'Литература', 23, datetime.date(2019, 8, 21), 'Стр. 140, №77')
(2713, 5, 'Химия', 23, datetime.date(2020, 9, 28), 'Стр. 95, №64')
